q_id,q_status,q_date,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
W1-109,withdrawn,2010-04-30,,2011-11-04 00:00:00,,PJM,,,ComEd,cook,,,IL,PJM,Energy,Bloom 138kV,,System Impact Study,System Impact Study,Battery,Battery,,,20.0,,
W1-101,operational,2010-04-30,,,2011-03-14 00:00:00,PJM,Bayonne SP,,PSEG,hudson,,,NJ,PJM,Capacity,Bayonne 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,1.4,,
W1-120,operational,2010-04-30,,,2017-06-15 00:00:00,PJM,Perez Solar,,JCPL,burlington,,,NJ,PJM,Capacity,Pemberton Township 2 34.5 kV,,System Impact Study,System Impact Study,Solar,Solar,,,8.8,,
W1-121,operational,2010-04-30,,,2011-12-14 00:00:00,PJM,Property #6,,PSEG,mercer,,,NJ,PJM,Capacity,Crosswicks 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,8.0,,
W1-126,withdrawn,2010-04-30,,2012-11-21 00:00:00,,PJM,White Solar Farm,,JCPL,warren,,,NJ,PJM,Capacity,White,,IA Executed,IA Executed,Solar,Solar,,,10.0,,
W1-106,withdrawn,2010-04-30,,2014-08-11 00:00:00,,PJM,Shover Solar Farm,,PPL,cumberland,,,PA,PJM,Capacity,West Carlisle,,System Impact Study,System Impact Study,Solar,Solar,,,5.0,,
W1-110,withdrawn,2010-04-30,,2010-08-31 00:00:00,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Galloway Township 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,3.2,,
W1-105,withdrawn,2010-04-30,,2014-08-11 00:00:00,,PJM,Heatherwoods Solar Farm,,PPL,lancaster,,,PA,PJM,Capacity,Reamstown,,System Impact Study,System Impact Study,Solar,Solar,,,3.0,,
W2-001,withdrawn,2010-05-06,,2014-09-15 00:00:00,,PJM,,,AEP,hancock,,,OH,PJM,Capacity,Fostoria Central 138/kV,,Facility Study,Facility Study,Wind,Wind,,,67.0,,
W2-002,withdrawn,2010-05-10,,2010-12-13 00:00:00,,PJM,,,DPL,kent,,,MD,PJM,Capacity,Kennedyville 1 69kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W2-003,withdrawn,2010-05-10,,2010-12-13 00:00:00,,PJM,,,DPL,kent,,,MD,PJM,Capacity,Kennedyville 2 69kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W2-004,withdrawn,2010-05-12,,2012-05-23 00:00:00,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Foundry St. 138kV,,System Impact Study,System Impact Study,Other,Other,,,45.0,,
W2-005,withdrawn,2010-05-12,,2010-12-16 00:00:00,,PJM,,,APS,taylor,,,WV,PJM,Capacity,Pruntytown 138kV,,Feasibility Study,Feasibility Study,Hydro,Hydro,,,30.0,,
W2-006,withdrawn,2010-05-12,,2010-11-19 00:00:00,,PJM,,,JCPL,morris,,,NJ,PJM,Capacity,Newburgh 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,1.0,,
W2-007,withdrawn,2010-05-14,,2013-01-29 00:00:00,,PJM,,,AEP,putnam,,,OH,PJM,Capacity,East Leipsic 138kV,,System Impact Study,System Impact Study,Wind,Wind,,,100.0,,
W2-008,withdrawn,2010-05-18,,2012-04-12 00:00:00,,PJM,,,AEP,jefferson,,,OH,PJM,Energy,Tiltonsville-Windsor 138kV,,Withdrawn,Withdrawn,Unknown,Unknown,,,0.0,,
W2-009,withdrawn,2010-05-19,,2010-12-22 00:00:00,,PJM,,,Dominion,city of hopewell,,,VA,PJM,Capacity,Hopewell 230kV,,System Impact Study,System Impact Study,Gas,Gas,,,18.0,,
W2-011,operational,2010-05-20,,,2012-07-09 00:00:00,PJM,Conemaugh Generating Station,,PENELEC,indiana,,,PA,PJM,Capacity,Conemaugh Unit 2,,IA Executed,IA Executed,Coal,Coal,,,20.0,,
W2-010,operational,2010-05-20,,,2012-07-09 00:00:00,PJM,Conemaugh Generating Station,,PENELEC,indiana,,,PA,PJM,Capacity,Conemaugh Unit 1,,IA Executed,IA Executed,Coal,Coal,,,20.0,,
W2-013,withdrawn,2010-05-24,,2014-07-21 00:00:00,,PJM,,,PSEG,unknown,,,NJ,PJM,Energy,Branchburg-Elroy 500kV,,Facility Study,Facility Study,Unknown,Unknown,,,0.0,,
W2-016,operational,2010-05-25,,,2013-12-31 00:00:00,PJM,Barbertown-Point Breeze Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Frenchtown 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,15.0,,
W2-015,withdrawn,2010-05-25,,2010-12-01 00:00:00,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Bridgeton 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,10.0,,
W2-014,operational,2010-05-25,,,2014-06-24 00:00:00,PJM,,,PECO,philadelphia,,,PA,PJM,Capacity,Richmond,,IA Executed,IA Executed,Other,Oil,,,2.0,,
W2-021,withdrawn,2010-05-28,,2012-08-28 00:00:00,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,Deptford 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,5.0,,
W2-025,withdrawn,2010-05-28,,2010-11-23 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Oldmans Township,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W2-018,operational,2010-05-28,,,2012-04-22 00:00:00,PJM,Cumberland County Landfill,,PENELEC,cumberland,,,PA,PJM,Capacity,Cumberland County Landfill,,IA Executed,IA Executed,Other,Methane,,,4.8,,
W2-017,withdrawn,2010-05-28,,2010-06-16 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pennsville Township,,Withdrawn,Withdrawn,Solar,Solar,,,6.0,,
W2-022,withdrawn,2010-05-28,,2016-11-22 00:00:00,,PJM,Pantego Wind Farm,,Dominion,hyde,,,NC,PJM,Capacity,Pantego 115kV,,IA Executed,IA Executed,Wind,Wind,,,74.0,,
W2-026,withdrawn,2010-05-28,,2013-05-14 00:00:00,,PJM,Suncatcher Clean Energy,,AEC,gloucester,,,NJ,PJM,Energy,Glassboro Road,,Facility Study,Facility Study,Solar,Solar,,,1.5,,
W2-019,operational,2010-05-28,,,2016-10-24 00:00:00,PJM,Shemesh Solar Farm,,JCPL,burlington,,,NJ,PJM,Capacity,Wrightstown 34.5kV,,IA Executed,IA Executed,Solar,Solar,,,6.0,,
W2-023,withdrawn,2010-05-28,,2015-02-24 00:00:00,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Sewaren 230kV,,Facility Study,Facility Study,Gas,Gas,,,625.0,,
W2-024,withdrawn,2010-05-28,,2011-11-29 00:00:00,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Kearny 138kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,625.0,,
W2-027,withdrawn,2010-05-28,,2011-01-05 00:00:00,,PJM,,,PSEG,gloucester,,,NJ,PJM,Capacity,Terrace 12kV,,System Impact Study,System Impact Study,Solar,Solar,,,5.0,,
W2-020,withdrawn,2010-05-28,,2012-08-28 00:00:00,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,Deptford 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,5.0,,
W2-029,withdrawn,2010-06-01,,2020-07-07 00:00:00,,PJM,,,PECO,montgomery,,,PA,PJM,Capacity,Limerick #2,,System Impact Study,System Impact Study,Nuclear,Nuclear,,,5.0,,
W2-028,withdrawn,2010-06-01,,2020-07-07 00:00:00,,PJM,,,PECO,montgomery,,,PA,PJM,Capacity,Limerick #1,,System Impact Study,System Impact Study,Nuclear,Nuclear,,,5.0,,
W2-030,operational,2010-06-03,,,2016-10-04 00:00:00,PJM,1307 Doughty Road,,AEC,atlantic,,,NJ,PJM,Capacity,Egg Harbor Township,,Facility Study,Facility Study,Solar,Solar,,,9.6,,
W2-031,withdrawn,2010-06-10,,2011-09-13 00:00:00,,PJM,,,PSEG,gloucester,,,NJ,PJM,Capacity,Gloucester 26kV,,System Impact Study,System Impact Study,Solar,Solar,,,8.5,,
W2-032,withdrawn,2010-06-10,,2010-11-30 00:00:00,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Stow Creek Township,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W2-034,withdrawn,2010-06-16,,2011-02-02 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Cohansey Road,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W2-035,withdrawn,2010-06-16,,2014-02-03 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Cohansey Road,,System Impact Study,System Impact Study,Solar,Solar,,,16.0,,
W2-036,operational,2010-06-18,,,2011-03-21 00:00:00,PJM,Central SP,,PSEG,somerset,,,NJ,PJM,Capacity,Polhemus Lane 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,0.75,,
W2-037,withdrawn,2010-06-22,,2010-12-01 00:00:00,,PJM,,,JCPL,burlington,,,NJ,PJM,Capacity,Cookstown 34.5kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,7.0,,
W2-038,operational,2010-06-22,,,2011-10-05 00:00:00,PJM,Powerton – Joliet SPS,,ComEd,will,,,IL,PJM,Energy,East Frankfort-Crete,,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
W2-039,operational,2010-06-28,2012-12-21,,2015-11-01 00:00:00,PJM,Clayville Unit #1,,AEC,cumberland,,,NJ,PJM,Capacity,Clayville 69kV,,IA Executed,IA Executed,Gas,Gas,,,63.0,,
W2-040,withdrawn,2010-06-29,,2020-01-23 00:00:00,,PJM,Preble Solar Energy,,Dayton,preble,,,OH,PJM,Capacity,Camden 69kV,,IA Executed,IA Executed,Solar,Solar,,,20.0,,
W2-041,withdrawn,2010-06-29,,2010-08-02 00:00:00,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Egg Harbor Township,,Withdrawn,Withdrawn,Solar,Solar,,,2.5,,
W2-042,withdrawn,2010-06-29,,2010-12-01 00:00:00,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,Dennis Township,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
W2-047,withdrawn,2010-06-30,,2014-05-15 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Oldmans Township,,Facility Study,Facility Study,Solar,Solar,,,7.5,,
W2-043,withdrawn,2010-06-30,,2012-01-17 00:00:00,,PJM,,,APS,preston,,,WV,PJM,Energy,Albright-Snowy Creek 138kV,,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
W2-046,withdrawn,2010-06-30,,2011-12-07 00:00:00,,PJM,,,ComEd,livingston,,,IL,PJM,Capacity,Powerton-Goodings Grove 345kV,,Withdrawn,Withdrawn,Wind,Wind,,,450.0,,
W2-044,withdrawn,2010-06-30,,2011-01-05 00:00:00,,PJM,,,AEP,whitley,,,IN,PJM,Capacity,Columbia 138kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,101.0,,
W2-049,operational,2010-06-30,2012-05-01,,2013-09-24 00:00:00,PJM,South Boston Energy Facility,,Dominion,halifax,,,VA,PJM,Capacity,Reedy Creek 115kV,,IA Executed,IA Executed,Other,Biomass,,,47.0,,
W2-048,operational,2010-06-30,,,2018-11-01 00:00:00,PJM,"Hilltopper Wind, LLC",,ComEd,logan,,,IL,PJM,Energy,Brokaw-Lanesville,,IA Executed,IA Executed,Wind,Wind,,,63.0,,
W2-050,operational,2010-07-13,,,2016-03-22 00:00:00,PJM,Flemington Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Energy,Flemington,,IA Executed,IA Executed,Solar,Solar,,,10.0,,
W2-051,withdrawn,2010-07-13,,2010-11-30 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Woodstown 69kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,2.0,,
W2-052,operational,2010-07-19,,,2011-03-14 00:00:00,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Pierson Avenue 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,0.59,,
W2-054,withdrawn,2010-07-21,,2011-04-03 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,West Waynesboro II 34.5kV II,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
W2-053,withdrawn,2010-07-21,,2011-04-03 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,West Waynesboro 34.5kV I,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
W2-056,operational,2010-07-23,,,2012-10-16 00:00:00,PJM,Reeves Station Road Solar,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,11.0,,
W3-001,withdrawn,2010-07-28,,2012-09-28 00:00:00,,PJM,Alpha Solar Farm,,JCPL,warren,,,NJ,PJM,Capacity,Gilbert-Morris Park 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,8.0,,
W2-057,operational,2010-07-28,,,2011-09-21 00:00:00,PJM,Laurel Mountain BT,,APS,barbour,,,WV,PJM,Energy,Laurel Mountain,,IA Executed,IA Executed,Battery,Battery,,,27.0,,
W2-060,withdrawn,2010-07-29,,2013-05-30 00:00:00,,PJM,Florence solar,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 26kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
W2-061,operational,2010-07-29,,,2016-06-01 00:00:00,PJM,Everitt Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Ringoes 12kV,,System Impact Study,System Impact Study,Solar,Solar,,,3.0,,
W2-062,withdrawn,2010-07-29,,2010-08-30 00:00:00,,PJM,,,AEP,perry,,,KY,PJM,Capacity,Engle 69kV,,Withdrawn,Withdrawn,Other,Biomass,,,12.0,,
W2-058,withdrawn,2010-07-29,,2011-01-05 00:00:00,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Southampton 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,1.0,,
W2-059,withdrawn,2010-07-29,,2012-08-27 00:00:00,,PJM,Sight & Sound Theaters,,PPL,lancaster,,,PA,PJM,Capacity,Strasburg 12kV,,System Impact Study,System Impact Study,Other,Diesel,,,2.4,,
W2-078,operational,2010-07-30,,,2016-03-22 00:00:00,PJM,Northpark Solar Farm #2,,JCPL,monmouth,,,NJ,PJM,Capacity,Applegarth 12.5kV,,IA Executed,IA Executed,Solar,Solar,,,9.0,,
W2-075,operational,2010-07-30,,,2011-07-28 00:00:00,PJM,Tolna Unit 2,,ME,york,,,PA,PJM,Capacity,Tolna Unit 2,,IA Executed,IA Executed,Other,Oil,,,0.9,,
W2-091,operational,2010-07-30,,,2016-05-31 00:00:00,PJM,Stewartsville Solar Farm,,JCPL,warren,,,NJ,PJM,Energy,Broadway-Stewartsville 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-101,withdrawn,2010-07-30,,2014-10-16 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Quinton Township,,Facility Study,Facility Study,Solar,Solar,,,20.0,,
W2-070,withdrawn,2010-07-30,,2010-12-02 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pedricktown 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,10.0,,
W2-065,withdrawn,2010-07-30,,2010-12-01 00:00:00,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Woodstown Road 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
W2-081,withdrawn,2010-07-30,,2011-11-02 00:00:00,,PJM,,,PPL,schuylkill,,,PA,PJM,Capacity,Port Carbon 12kV,,System Impact Study,System Impact Study,Solar,Solar,,,3.0,,
W2-080,operational,2010-07-30,,,2017-05-30 00:00:00,PJM,Fisher Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Stanton 12kV,,System Impact Study,System Impact Study,Solar,Solar,,,2.0,,
W2-064,withdrawn,2010-07-30,,2012-01-24 00:00:00,,PJM,Ringoes Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Ringoes 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-069,withdrawn,2010-07-30,,2011-05-04 00:00:00,,PJM,,,APS,centre,,,PA,PJM,Capacity,Fishburn/Tanney 46kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-092,withdrawn,2010-07-30,,2012-09-12 00:00:00,,PJM,,,ME,adams,,,PA,PJM,Capacity,Hunterstown 115kV II,,Facility Study,Facility Study,Solar,Solar,,,20.0,,
W2-074,withdrawn,2010-07-30,,2014-03-07 00:00:00,,PJM,Hurley Solar Farm,,JCPL,monmouth,,,NJ,PJM,Energy,Bennett 12kV,,System Impact Study,System Impact Study,Solar,Solar,,,1.0,,
W2-093,withdrawn,2010-07-30,,2012-09-12 00:00:00,,PJM,,,ME,adams,,,PA,PJM,Capacity,Hunterstown 115kV III,,Facility Study,Facility Study,Solar,Solar,,,20.0,,
W2-102,operational,2010-07-30,,,2014-07-03 00:00:00,PJM,West Pemberton Solar,,PSEG,burlington,,,NJ,PJM,Capacity,Mt. Holly 26.4kV,,IA Executed,IA Executed,Solar,Solar,,,7.0,,
W2-068,withdrawn,2010-07-30,,2012-01-31 00:00:00,,PJM,,,AEP,mercer,,,OH,PJM,Capacity,Bluff Point 138kV,,System Impact Study,System Impact Study,Wind,Wind,,,150.0,,
W2-086,withdrawn,2010-07-30,,2011-06-01 00:00:00,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,Baptistown-East Flemington 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-095,withdrawn,2010-07-30,,2011-05-23 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,Guilford 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-096,withdrawn,2010-07-30,,2012-03-07 00:00:00,,PJM,,,PPL,cumberland,,,PA,PJM,Capacity,West Carlisle-Newville 1 69kV,,Facility Study,Facility Study,Solar,Solar,,,20.0,,
W2-099,withdrawn,2010-07-30,,2011-05-04 00:00:00,,PJM,,,DPL,worcester,,,MD,PJM,Capacity,Kenney 69kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
W2-067,withdrawn,2010-07-30,,2012-08-24 00:00:00,,PJM,,,Dayton,darke,,,OH,PJM,Capacity,Amsterdam 138kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,50.0,,
W2-073,withdrawn,2010-07-30,,2017-03-17 00:00:00,,PJM,Ward's Nursery Solar Farm,,JCPL,middlesex,,,NJ,PJM,Capacity,New Canton 12kV,,System Impact Study,System Impact Study,Solar,Solar,,,4.0,,
W2-094,withdrawn,2010-07-30,,2016-12-31 00:00:00,,PJM,Lincoln Solar Farm,,ME,adams,,,PA,PJM,Capacity,Lincoln 13.2kV,,System Impact Study,System Impact Study,Solar,Solar,,,3.0,,
W2-089,withdrawn,2010-07-30,,2011-06-08 00:00:00,,PJM,,,JCPL,burlington,,,NJ,PJM,Capacity,Cookstown-Fort Dix 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,17.0,,
W2-085,withdrawn,2010-07-30,,2013-02-19 00:00:00,,PJM,Gombasi Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Baptistown-Frenchtown 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-084,withdrawn,2010-07-30,,2013-02-19 00:00:00,,PJM,Roberts Solar Farm,,JCPL,sussex,,,NJ,PJM,Capacity,Branchville-Holiday Lakes 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-072,withdrawn,2010-07-30,,2011-02-18 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pilesgrove 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W2-083,withdrawn,2010-07-30,,2015-12-07 00:00:00,,PJM,Perotti Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Frenchtown-Rosemont 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,17.0,,
W2-076,withdrawn,2010-07-30,,2016-11-15 00:00:00,,PJM,West Amwell Mason Supply Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Rocktown 4.8kV,,System Impact Study,System Impact Study,Solar,Solar,,,2.0,,
W2-079,withdrawn,2010-07-30,,2013-12-30 00:00:00,,PJM,,,ComEd,winnebago,,,IL,PJM,Capacity,Stillman Valley,,System Impact Study,System Impact Study,Solar,Solar,,,19.0,,
W2-077,withdrawn,2010-07-30,,2010-09-08 00:00:00,,PJM,,,JCPL,burlington,,,NJ,PJM,Energy,Wrightstown 34.5kV,,Withdrawn,Withdrawn,Solar,Solar,,,2.1,,
W2-063,withdrawn,2010-07-30,,2013-09-11 00:00:00,,PJM,,,AEP,greenup,,,KY,PJM,Capacity,Millbrook Park 138kV,,System Impact Study,System Impact Study,Hydro,Hydro,,,70.0,,
W2-098,withdrawn,2010-07-30,,2012-09-13 00:00:00,,PJM,,,ME,adams,,,PA,PJM,Capacity,Hunterstown 115kV IV,,Facility Study,Facility Study,Solar,Solar,,,20.0,,
W2-088,withdrawn,2010-07-30,,2015-12-07 00:00:00,,PJM,Freehold Solar Farm,,JCPL,monmouth,,,NJ,PJM,Capacity,Gravel Hill-Smithburg 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,17.0,,
W2-082,operational,2010-07-30,,,2017-03-17 00:00:00,PJM,North Hanover Solar Farm,,JCPL,burlington,,,NJ,PJM,Capacity,Fort Dix-McGuire 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,17.0,,
W2-090,withdrawn,2010-07-30,,2016-01-19 00:00:00,,PJM,Stacy Haines Road,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 230kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
W2-097,withdrawn,2010-07-30,,2012-03-07 00:00:00,,PJM,,,PPL,cumberland,,,PA,PJM,Capacity,West Carlisle-Newville 2 69kV,,Facility Study,Facility Study,Solar,Solar,,,20.0,,
W2-087,withdrawn,2010-07-30,,2011-06-16 00:00:00,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Mt. Holly 26kV,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W2-100,withdrawn,2010-07-30,,2010-11-19 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Quinton Township,,Feasibility Study,Feasibility Study,Solar,Solar,,,10.0,,
W2-071,operational,2010-07-30,,,2011-12-15 00:00:00,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Mt. Laurel 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,2.8,,
W3-002,operational,2010-08-02,,2019-11-07,2011-04-01 00:00:00,PJM,I-95 Landfill Phase 2,,Dominion,fairfax,,,VA,PJM,Capacity,Occoquan 34.5kV,,IA Executed,IA Executed,Other,Methane,,,3.2,,
W3-003,operational,2010-08-03,,,2018-10-30 00:00:00,PJM,Quakertown Solar Farm #1,,JCPL,hunterdon,,,NJ,PJM,Energy,East Flemington-Frenchtown 34.5kV,,IA Executed,IA Executed,Solar,Solar,,,10.0,,
W3-005,withdrawn,2010-08-03,,2014-06-18 00:00:00,,PJM,,,AEP,huron,,,OH,PJM,Capacity,Fostoria Central-Galion (FE) 345kV,,System Impact Study,System Impact Study,Wind,Wind,,,500.0,,
W3-004,withdrawn,2010-08-03,,2011-03-11 00:00:00,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Ridgefield 13kV,,System Impact Study,System Impact Study,Solar,Solar,,,1.3,,
W3-006,withdrawn,2010-08-05,,2011-03-07 00:00:00,,PJM,,,JCPL,morris,,,NJ,PJM,Capacity,Newburgh 12kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,5.0,,
W3-009,withdrawn,2010-08-06,,2013-07-24 00:00:00,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Fairton,,System Impact Study,System Impact Study,Solar,Solar,,,10.0,,
W3-008,withdrawn,2010-08-06,,2013-09-12 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,Mercersburg 34.5kV,,System Impact Study,System Impact Study,Solar,Solar,,,20.0,,
W3-007,withdrawn,2010-08-06,,2011-04-03 00:00:00,,PJM,,,APS,franklin,,,PA,PJM,Capacity,Reed 34.5kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W3-013,withdrawn,2010-08-10,,2011-03-16 00:00:00,,PJM,,,Dayton,miami,,,OH,PJM,Capacity,Miami,,Feasibility Study,Feasibility Study,Wind,Wind,,,300.0,,
W3-011,withdrawn,2010-08-10,,2011-09-02 00:00:00,,PJM,,,AEP,hancock,,,OH,PJM,Capacity,East Lima-Fostoria Central 345kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,300.0,,
W3-012,withdrawn,2010-08-10,,2012-03-02 00:00:00,,PJM,,,AEP,hancock,,,OH,PJM,Capacity,East Lima-Fostoria Central 345kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,300.0,,
W3-014,withdrawn,2010-08-10,,2012-04-19 00:00:00,,PJM,,,AEP,crawford,,,OH,PJM,Capacity,Galion-Fostoria Central 345kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,300.0,,
W3-010,withdrawn,2010-08-10,,2011-06-16 00:00:00,,PJM,,,AEP,montgomery,,,VA,PJM,Energy,Hans Meadow 12.47KV,,System Impact Study,System Impact Study,Other,Methane,,,0.34,,
W3-015,withdrawn,2010-08-10,,2011-02-18 00:00:00,,PJM,,,AEC,atlantic,,,NJ,PJM,Energy,Egg Harbor Township,,Feasibility Study,Feasibility Study,Solar,Solar,,,2.0,,
W3-017,withdrawn,2010-08-12,,2011-02-18 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pilesgrove,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W3-018,withdrawn,2010-08-12,,2011-08-23 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Deepwater-Woodstown 69kV,,Feasibility Study,Feasibility Study,Solar,Solar,,,60.0,,
W3-016,withdrawn,2010-08-12,,2011-02-18 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pilesgrove,,Feasibility Study,Feasibility Study,Solar,Solar,,,20.0,,
W3-019,withdrawn,2010-08-20,,2011-07-29 00:00:00,,PJM,,,Dominion,currituck,,,NC,PJM,Capacity,Fentress-Shawboro 230kV,,System Impact Study,System Impact Study,Wind,Wind,,,150.0,,
W3-021A,withdrawn,2010-08-23,,2012-10-01 00:00:00,,PJM,,,PENELEC,crawford,,,PA,PJM,Capacity,Corry East 115kV,,System Impact Study,System Impact Study,Wind,Wind,,,70.0,,
W3-021,withdrawn,2010-08-24,,2012-03-02 00:00:00,,PJM,,,AEP,pulaski,,,VA,PJM,Capacity,Jacksons Ferry-Peak Creek 138kV,,Feasibility Study,Feasibility Study,Wind,Wind,,,70.0,,
W3-023,withdrawn,2010-08-25,,2011-10-03 00:00:00,,PJM,,,PPL,schuylkill,,,PA,PJM,Capacity,Frackville-Eldred #2 230kV,,System Impact Study,System Impact Study,Wind,Wind,,,120.0,,
W3-022,withdrawn,2010-08-25,,2015-03-25 00:00:00,,PJM,,,PPL,schuylkill,,,PA,PJM,Capacity,Frackville-Eldred #1 230kV,,IA Executed,IA Executed,Wind,Wind,,,150.0,,
